OBJECTID,Join_Count,TARGET_FID,Row_Labels,Average_of,Average__1,Comm,BUFF_DIST,ORIG_FID,OBJECTID_1,OBJECTID_12,BLDG_ID,BLDG_NAME,ADDRESS,CITY,ZIPCODE,CSP_SCH_ID,SCH_ID,SCH_NAME,SCH_LABEL,SCH_TYPE,SHARED,COMPLEX,POINT_X,POINT_Y,SCHID,NAME,TOWN_MAIL,TOWN,STATE,ZIP,PRINCIPAL,PHONE,FAX,GRADES,TYPE,Shape_Length,Shape_Area
681,0,681,700,42.333759999999998,-71.064610000000002,1,200.000000000000000,460,,681,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350927357850,0.000013717514515
682,0,682,704,42.351909999999997,-71.070689999999999,1,200.000000000000000,463,,682,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353254637754,0.000013721417512
683,0,683,709,42.329569999999997,-71.060910000000007,1,200.000000000000000,467,,683,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350390291394,0.000013716613817
684,0,684,719,42.349539999999998,-71.057060000000007,1,200.000000000000000,472,,684,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352950203255,0.000013720906907
685,1,685,733,42.255620000000000,-71.125590000000003,1,200.000000000000000,482,70,685,99,Grew Bldg,40 Gordon Avenue,Hyde Park,02136,4200,4200,Grew Elementary,Grew,ES, , ,757056.266892999992706,2918810.811309999786317,,,,,,,,,,,,0.013340935649863,0.000013700755860
686,0,686,735,42.267659999999999,-71.093789999999998,1,200.000000000000000,483,,686,,,,,,,,,,,,,,,,,,,,,,,,,,0.013342471998149,0.000013703332854
687,0,687,744,42.349229999999999,-71.045349999999999,1,200.000000000000000,490,,687,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352910063023,0.000013720839357
688,0,688,745,42.347870000000000,-71.085560000000001,1,200.000000000000000,491,,688,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352736295442,0.000013720548100
689,0,689,747,42.310459999999999,-71.114819999999995,1,200.000000000000000,493,,689,,,,,,,,,,,,,,,,,,,,,,,,,,0.013347943421832,0.000013712510054
690,0,690,750,42.351439999999997,-71.118409999999997,1,200.000000000000000,494,,690,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353193899814,0.000013721315575
691,0,691,754,42.289070000000002,-71.067009999999996,1,200.000000000000000,496,,691,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345207742675,0.000013707922038
692,0,692,757,42.358820000000001,-71.057829999999996,1,200.000000000000000,499,,692,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354141021043,0.000013722903809
693,0,693,759,42.352510000000002,-71.059399999999997,1,200.000000000000000,501,,693,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353331114386,0.000013721545920
694,0,694,765,42.351059999999997,-71.064920000000001,1,200.000000000000000,504,,694,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353145251472,0.000013721234269
695,0,695,773,42.354140000000001,-71.054109999999994,1,200.000000000000000,507,,695,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353540368792,0.000013721896650
696,1,696,780,42.349159999999998,-71.080770000000001,1,200.000000000000000,510,145,696,,,30 Fairfield Street,,,,,,,,,,,,00350760,The Kingsley Montessori School,Boston,BOSTON,MA,02116,Carole Forbes,617-226-4900,--,"PK,K,1,2,3,4,5,6",PRI,0.013352901632431,0.000013720825493
697,1,697,786,42.333260000000003,-71.107069999999993,1,200.000000000000000,513,124,697,114,Farragut Building,10 Fenwood Road,Jamaica Plain,02115,1441,1441,Kennedy Health Careers Academy (9-10),Kennedy HCA (9-10),HS, , ,762545.712953999987803,2946955.351199999917299,,,,,,,,,,,,0.013350863374730,0.000013717407263
698,0,698,787,42.358449999999998,-71.158169999999998,1,200.000000000000000,514,,698,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354093403350,0.000013722824054
699,0,699,790,42.360950000000003,-71.061279999999996,1,200.000000000000000,517,,699,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354414221425,0.000013723361922
700,0,700,793,42.292040000000000,-71.047680000000000,1,200.000000000000000,518,,700,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345587019184,0.000013708557752
701,0,701,797,42.352249999999998,-71.069180000000003,1,200.000000000000000,520,,701,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353297844892,0.000013721489857
702,0,702,798,42.286149999999999,-71.154880000000006,1,200.000000000000000,521,,702,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344834479198,0.000013707295651
703,0,703,800,42.349570000000000,-71.047190000000001,1,200.000000000000000,523,,703,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352954265342,0.000013720913992
704,0,704,806,42.300919999999998,-71.112849999999995,1,200.000000000000000,526,,704,,,,,,,,,,,,,,,,,,,,,,,,,,0.013346722779856,0.000013710462777
705,1,705,807,42.326120000000003,-71.075370000000007,1,200.000000000000000,527,1377,705,,,131 Mt. Pleasant Ave,,,,,,,,,,,,8337,St Patrick Elementary,Roxbury,BOSTON,MA,02119,Mary Lanata,617-427-3881,617-427-4529,"PK,K,1,2,3,4,5,6,7,8",PRI,0.013349948891080,0.000013715873690
706,0,706,808,42.350140000000003,-71.130859999999998,1,200.000000000000000,528,,706,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353027130051,0.000013721035820
707,0,707,811,42.351799999999997,-71.043379999999999,1,200.000000000000000,529,,707,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353240140198,0.000013721393294
708,0,708,817,42.348599999999998,-71.075379999999996,1,200.000000000000000,534,,708,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352829935712,0.000013720705155
709,0,709,821,42.350639999999999,-71.061509999999998,1,200.000000000000000,536,,709,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353091378121,0.000013721143668
710,0,710,826,42.349170000000001,-71.084130000000002,1,200.000000000000000,538,,710,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352902453624,0.000013720826656
711,0,711,827,42.353619999999999,-71.056190000000001,1,200.000000000000000,539,,711,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353473736373,0.000013721784939
712,0,712,828,42.335700000000003,-71.087029999999999,1,200.000000000000000,540,,712,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351175968096,0.000013717931456
713,0,713,831,42.351430000000001,-71.052859999999995,1,200.000000000000000,541,,713,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353192621210,0.000013721313441
714,2,714,842,42.348080000000003,-71.069180000000003,1,200.000000000000000,546,15,714,21,Abraham Lincoln Building,152 Arlington Street,Boston,02116,1450,1450,Quincy Upper School,Quincy Upper (6-12),K-12, , ,772661.999994999961928,2952280.000010000076145,,,,,,,,,,,,0.013352762761494,0.000013720592605
715,2,715,844,42.271700000000003,-71.093729999999994,1,200.000000000000000,548,119,715,76,Mattapan Eec Bldg,108 Babson Street,Mattapan,02126,4440,4440,Ellison/ Parks ELC,Ellison/ Parks ELC,ELC, , ,766621.396245999960229,2924328.192429999820888,8064,Pope John Paul II Academy (Mattapan),Mattapan,BOSTON,MA,02126,Kathleen Aldridge,617-265-0019,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.013342988028725,0.000013704198379
716,0,716,848,42.336970000000001,-71.093660000000000,1,200.000000000000000,550,,716,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351338614339,0.000013718204336
717,0,717,854,42.278829999999999,-71.069509999999994,1,200.000000000000000,554,,717,,,,,,,,,,,,,,,,,,,,,,,,,,0.013343898946558,0.000013705726510
718,0,718,857,42.345230000000001,-71.095339999999993,1,200.000000000000000,556,,718,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352397719034,0.000013719980606
719,0,719,862,42.356040000000000,-71.053210000000007,1,200.000000000000000,557,,719,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353784322245,0.000013722305890
720,0,720,864,42.336430000000000,-71.087710000000001,1,200.000000000000000,559,,720,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351269654734,0.000013718088749
721,0,721,869,42.286090000000002,-71.043340000000001,1,200.000000000000000,561,,721,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344826727763,0.000013707282739
722,2,722,872,42.332479999999997,-71.100040000000007,1,200.000000000000000,563,80,722,113,Tobin Bldg,40 Smith Street,Roxbury,02120,4570,4570,Tobin K-8,Tobin K-8,K-8, , ,764784.166036000009626,2946633.151519999839365, ,Mission Grammar School,Roxbury,BOSTON,MA,02120,Aliece Dutson,617-442-2660,--,"K,1,2,3,4,5,6,7,8",PRI,0.013350763265288,0.000013717239453
723,1,723,877,42.349510000000002,-71.079499999999996,1,200.000000000000000,566,17,723,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,,,,,,,,,,,,0.013352946312740,0.000013720900581
724,1,724,881,42.349110000000003,-71.153430000000000,1,200.000000000000000,568,135,724,,,29 Chestnut Hill Avenue,,,,,,,,,,,,00350811,Shaloh House Jewish Day School,Brighton,BOSTON,MA,02135,Don Rodkin,617-787-2200,617-787-4693,"PK,K,1,2,3,4",PRI,0.013352895067218,0.000013720814505
725,1,725,885,42.349170000000001,-71.077050000000000,1,200.000000000000000,571,17,725,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,,,,,,,,,,,,0.013352902384182,0.000013720826519
726,0,726,888,42.361120000000000,-71.055520000000001,1,200.000000000000000,572,,726,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354435978105,0.000013723398528
727,0,727,896,42.355440000000002,-71.057339999999996,1,200.000000000000000,577,,727,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353707369056,0.000013722176943
728,0,728,897,42.355240000000002,-71.054029999999997,1,200.000000000000000,578,,728,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353681438562,0.000013722133138
729,0,729,899,42.358770000000000,-71.051559999999995,1,200.000000000000000,580,,729,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354134304945,0.000013722892476
730,1,730,909,42.356299999999997,-71.069490000000002,1,200.000000000000000,586,132,730,,,67 Brimmer Street,,,,,,,,,,,,00350805,Park Street School,Boston,BOSTON,MA,02108,Tracy Bradley,617-523-7577,617-523-7576,"K,1,2,3,4,7",PRI,0.013353817142886,0.000013722360619
731,0,731,911,42.285769999999999,-71.109930000000006,1,200.000000000000000,587,,731,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344785308316,0.000013707212910
732,0,732,918,42.378779999999999,-71.052589999999995,1,200.000000000000000,590,,732,,,,,,,,,,,,,,,,,,,,,,,,,,0.013356703611259,0.000013727201052
733,0,733,922,42.347130000000000,-71.043779999999998,1,200.000000000000000,592,,733,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352641257395,0.000013720388669
734,0,734,923,42.353389999999997,-71.064229999999995,1,200.000000000000000,593,,734,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353444094494,0.000013721735151
735,0,735,928,42.325980000000001,-71.058850000000007,1,200.000000000000000,596,,735,,,,,,,,,,,,,,,,,,,,,,,,,,0.013349930489046,0.000013715842824
736,0,736,932,42.315860000000001,-71.098259999999996,1,200.000000000000000,599,,736,,,,,,,,,,,,,,,,,,,,,,,,,,0.013348634455864,0.000013713669106
737,0,737,934,42.355449999999998,-71.058040000000005,1,200.000000000000000,600,,737,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353708405207,0.000013722178264
738,0,738,936,42.356819999999999,-71.056330000000003,1,200.000000000000000,601,,738,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353884565492,0.000013722473911
739,1,739,944,42.351779999999998,-71.121279999999999,1,200.000000000000000,604,97,739,,,1001 Commonwealth Avenue,,,,,,,,,,,,5431,MATCH Charter Public High School,Boston,BOSTON,MA,02215,Jorge Miranda,617-232-0300,617-232-2838,"9,10,11,12",CHA,0.013353237741893,0.000013721389109
740,0,740,949,42.356690000000000,-71.051519999999996,1,200.000000000000000,607,,740,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353867326382,0.000013722444803
741,0,741,953,42.360720000000001,-71.055890000000005,1,200.000000000000000,611,,741,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354385117998,0.000013723313408
742,0,742,954,42.301009999999998,-71.067369999999997,1,200.000000000000000,612,,742,,,,,,,,,,,,,,,,,,,,,,,,,,0.013346734435084,0.000013710482693
743,0,743,955,42.328650000000003,-71.083449999999999,1,200.000000000000000,613,,743,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350272793100,0.000013716416999
744,0,744,965,42.351070000000000,-71.070290000000000,1,200.000000000000000,620,,744,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353146219805,0.000013721235597
745,0,745,966,42.343240000000002,-71.102540000000005,1,200.000000000000000,621,,745,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352142410909,0.000013719552224
746,1,746,972,42.278320000000001,-71.136989999999997,1,200.000000000000000,623,90,746,126,Bates Bldg,426 Beech Street,Roslindale,02131,4081,4081,Bates Elementary,Bates,ES, , ,754855.145098999957554,2926454.132149999961257,,,,,,,,,,,,0.013343833434630,0.000013705616467
747,0,747,978,42.331690000000002,-71.067939999999993,1,200.000000000000000,626,,747,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350662115628,0.000013717069820
748,0,748,980,42.348950000000002,-71.074370000000002,1,200.000000000000000,627,,748,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352874852052,0.000013720780676
749,0,749,990,42.287230000000001,-71.129620000000003,1,200.000000000000000,632,,749,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344972510616,0.000013707527293
750,0,750,991,42.355139999999999,-71.063360000000003,1,200.000000000000000,633,,750,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353668760857,0.000013722111858
751,1,751,997,42.334119999999999,-71.104810000000001,1,200.000000000000000,637,124,751,114,Farragut Building,10 Fenwood Road,Jamaica Plain,02115,1441,1441,Kennedy Health Careers Academy (9-10),Kennedy HCA (9-10),HS, , ,762545.712953999987803,2946955.351199999917299,,,,,,,,,,,,0.013350973594132,0.000013717592318
752,0,752,1000,42.357039999999998,-71.050780000000003,1,200.000000000000000,639,,752,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353912150794,0.000013722520039
753,0,753,1004,42.342779999999998,-71.084919999999997,1,200.000000000000000,643,,753,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352083141039,0.000013719452667
754,1,754,1009,42.347340000000003,-71.064409999999995,1,200.000000000000000,645,16,754,22,Boston HS Bldg,885 Washington Street,Boston,02111,4650,4650,Quincy Lower (K-5),Quincy Lower (K-5),K-12, , ,773779.124763999949209,2952129.104590000119060,,,,,,,,,,,,0.013352668123298,0.000013720433955
755,0,755,1017,42.343950000000000,-71.065969999999993,1,200.000000000000000,650,,755,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352233700745,0.000013719705136
756,2,756,1023,42.353580000000001,-71.137400000000000,1,200.000000000000000,655,104,756,142,Jackson Mann Bldg,40 Armington Street,Allston,02134,4610,4610,Horace Mann,Horace Mann K-12,Special,Shared, ,754098.776714000036009,2953523.978469999972731,,,,,,,,,,,,0.013353468529480,0.000013721776288
757,0,757,1024,42.287529999999997,-71.152240000000006,1,200.000000000000000,656,,757,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345010756710,0.000013707591240
758,1,758,1025,42.359470000000002,-71.070760000000007,1,200.000000000000000,657,100,758,,,15 Brimmer Street,,,,,,,,,,,,00350702,The Advent School,Boston,BOSTON,MA,02108,Nicole A. DuFauchard,617-742-0520,--,"K,1,2,3,4,5,6",PRI,0.013354224206567,0.000013723043312
759,0,759,1027,42.353000000000002,-71.132090000000005,1,200.000000000000000,658,,759,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353393958322,0.000013721650983
760,1,760,1028,42.278869999999998,-71.159430000000000,1,200.000000000000000,659,138,760,,,40 St Theresa Avenue,,,,,,,,,,,,8096,St Theresa Elementary,West Roxbury,BOSTON,MA,02132,Virginia Kelleher,617-323-1050,617-323-8118,"PK,K,1,2,3,4,5,6,7,8",PRI,0.013343904343136,0.000013705735802
761,0,761,1029,42.359250000000003,-71.059359999999998,1,200.000000000000000,660,,761,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354195981912,0.000013722996021
762,1,762,1030,42.262509999999999,-71.155829999999995,1,200.000000000000000,661,93,762,129,Beethoven Bldg,5125 Washington Street,West Roxbury,02132,4030,4030,Beethoven Elementary,Beethoven (K1-2),ES, , ,749247.248708999948576,2921208.691689999774098,,,,,,,,,,,,0.013341814992338,0.000013702231034
763,0,763,1031,42.352649999999997,-71.057130000000001,1,200.000000000000000,662,,763,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353349684654,0.000013721577178
764,2,764,1036,42.281610000000001,-71.087010000000006,1,200.000000000000000,665,110,764,148,"Shaw, P.A. Bldg",429 Norfolk Street,Dorchester,02124,4670,4670,P.A. Shaw (K1-3),P.A. Shaw (K1-3),ES, , ,767969.999991000047885,2928099.999989999923855,00350705,Berea SDA Academy,Mattapan,BOSTON,MA,02126,Grafton Jones,617-436-8301,617-436-8304,"PK,K,1,2,3,4,5,6,7,8",PRI,0.013344254398686,0.000013706323074
765,0,765,1039,42.298650000000002,-71.060649999999995,1,200.000000000000000,666,,765,,,,,,,,,,,,,,,,,,,,,,,,,,0.013346432841342,0.000013709976689
766,0,766,1040,42.322389999999999,-71.108450000000005,1,200.000000000000000,667,,766,,,,,,,,,,,,,,,,,,,,,,,,,,0.013349470681826,0.000013715071572
767,0,767,1048,42.351460000000003,-71.075590000000005,1,200.000000000000000,671,,767,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353196472066,0.000013721319938
768,0,768,1049,42.285600000000002,-71.090990000000005,1,200.000000000000000,672,,768,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344764008957,0.000013707177658
769,0,769,1051,42.285119999999999,-71.156469999999999,1,200.000000000000000,673,,769,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344703004722,0.000013707074889
770,0,770,1053,42.286250000000003,-71.042240000000007,1,200.000000000000000,674,,770,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344847223332,0.000013707317206
771,1,771,1056,42.327269999999999,-71.083179999999999,1,200.000000000000000,675,32,771,44,Wheatley Bldg,20 Kearsage Avenue,Roxbury,02119,1410,1410,Boston Day and Evening Academy,BDEA,Special, , ,769277.865975999971852,2944471.839110000059009,,,,,,,,,,,,0.013350095804084,0.000013716120025
772,0,772,1057,42.367170000000002,-71.065020000000004,1,200.000000000000000,676,,772,,,,,,,,,,,,,,,,,,,,,,,,,,0.013355212735092,0.000013724701149
773,1,773,1068,42.287990000000001,-71.077809999999999,1,200.000000000000000,683,57,773,78,Dorchester Ed. Bldg #1 - Main,9 Peacevale Road,Dorchester,02124,1460,1460,TechBoston Academy,TechBoston,6/7-12, , ,770678.999992999946699,2930179.999989999923855,,,,,,,,,,,,0.013345069426546,0.000013707689722
774,0,774,1070,42.360399999999998,-71.146479999999997,1,200.000000000000000,685,,774,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354343654957,0.000013723243621
775,1,775,1073,42.343969999999999,-71.100020000000001,1,200.000000000000000,687,85,775,119,Mckinley Peterborough Bldg,97 Peterborough Street,Boston,02215,1293,1293,McKinley Prep High Sch,McKinley Prep HS,Special, , ,764504.051411999971606,2950429.159659999888390,,,,,,,,,,,,0.013352236302802,0.000013719709702
776,0,776,1074,42.255839999999999,-71.124110000000002,1,200.000000000000000,688,,776,,,,,,,,,,,,,,,,,,,,,,,,,,0.013340963576854,0.000013700802466
777,0,777,1075,42.343490000000003,-71.064350000000005,1,200.000000000000000,689,,777,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352174659817,0.000013719606484
778,0,778,1086,42.285739999999997,-71.042540000000002,1,200.000000000000000,697,,778,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344782046265,0.000013707207889
779,1,779,1089,42.319540000000003,-71.111670000000004,1,200.000000000000000,699,88,779,122,"Curley, Mary  Bldg",493 Centre Street,Jamaica Plain,02130,4272,4272,Curley K-8 (Upper),Curley K-8 (Upper),K-8, , ,760844.302479999954812,2941327.120320000220090,,,,,,,,,,,,0.013349105805950,0.000013714459718
780,0,780,1090,42.349950000000000,-71.058940000000007,1,200.000000000000000,700,,780,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353003088995,0.000013720995772
781,0,781,1094,42.335920000000002,-71.070089999999993,1,200.000000000000000,702,,781,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351204076674,0.000013717978626
782,2,782,1100,42.350890000000000,-71.077740000000006,1,200.000000000000000,705,17,782,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.013353123857336,0.000013721198220
783,1,783,1104,42.288620000000002,-71.125810000000001,1,200.000000000000000,707,156,783,,,6 Basile Street,,,,,,,,,,,,00350720,Children's Learning Academy,Roslindale,BOSTON,MA,02131,Francis Campbell,617-327-2538,--,"PK,K,1,2,3,4,5,6",PRI,0.013345150642963,0.000013707826386
784,0,784,1117,42.352379999999997,-71.058009999999996,1,200.000000000000000,715,,784,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353314591725,0.000013721518104
785,0,785,1121,42.294440000000002,-71.135940000000005,1,200.000000000000000,718,,785,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345894035578,0.000013709072875
786,0,786,1122,42.353160000000003,-71.060720000000003,1,200.000000000000000,719,,786,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353414831465,0.000013721686287
787,0,787,1123,42.350430000000003,-71.056600000000003,1,200.000000000000000,720,,787,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353064688394,0.000013721099038
788,0,788,1128,42.359220000000001,-71.059849999999997,1,200.000000000000000,721,,788,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354192288258,0.000013722989846
789,0,789,1129,42.311639999999997,-71.114390000000000,1,200.000000000000000,722,,789,,,,,,,,,,,,,,,,,,,,,,,,,,0.013348094495353,0.000013712763306
790,0,790,1132,42.304250000000003,-71.059169999999995,1,200.000000000000000,725,,790,,,,,,,,,,,,,,,,,,,,,,,,,,0.013347149086840,0.000013711178075
791,0,791,1133,42.334820000000001,-71.065439999999995,1,200.000000000000000,726,,791,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351063280199,0.000013717742618
792,2,792,1135,42.315040000000003,-71.097589999999997,1,200.000000000000000,727,75,792,107,Hernandez Bldg,61 School Street,Roxbury,02119,4053,4053,Hernandez K-8,Hernandez K-8,K-8, , ,764862.999988000025041,2939680.000000000000000,,,,,,,,,,,,0.013348529576549,0.000013713493170
793,0,793,1136,42.360540000000000,-71.053200000000004,1,200.000000000000000,728,,793,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354361632849,0.000013723274051
794,0,794,1137,42.286250000000003,-71.137469999999993,1,200.000000000000000,729,,794,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344847397927,0.000013707317410
795,0,795,1139,42.351909999999997,-71.124520000000004,1,200.000000000000000,730,,795,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353254344450,0.000013721417081
796,0,796,1140,42.286040000000000,-71.145179999999996,1,200.000000000000000,731,,796,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344820131346,0.000013707271538
797,0,797,1141,42.338920000000002,-71.107280000000003,1,200.000000000000000,732,,797,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351588443513,0.000013718622984
798,0,798,1145,42.349049999999998,-71.158019999999993,1,200.000000000000000,736,,798,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352887270354,0.000013720801414
799,1,799,1147,42.285670000000003,-71.128969999999995,1,200.000000000000000,738,73,799,102,Sumner Bldg,15 Basile Street,Roslindale,02131,4560,4560,Sumner Elementary,Sumner,ES, , ,757138.874669000040740,2929630.834929999895394,,,,,,,,,,,,0.013344772589321,0.000013707191600
800,0,800,1151,42.350149999999999,-71.069929999999999,1,200.000000000000000,741,,800,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353028880768,0.000013721038997
801,0,801,1154,42.354529999999997,-71.053349999999995,1,200.000000000000000,743,,801,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353590315980,0.000013721980345
802,0,802,1157,42.357889999999998,-71.051349999999999,1,200.000000000000000,745,,802,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354021458588,0.000013722703456
803,0,803,1158,42.280679999999997,-71.158180000000002,1,200.000000000000000,746,,803,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344135070498,0.000013706122351
804,0,804,1159,42.328899999999997,-71.085110000000000,1,200.000000000000000,747,,804,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350304512669,0.000013716470069
805,2,805,1161,42.307420000000000,-71.082520000000002,1,200.000000000000000,748,112,805,150,Burke High School Bldg,60 Washington Street,Dorchester,02121,1120,1120,Burke High,Burke HS,HS, , ,769337.072735999943689,2937107.129000000189990,00350778,Mother Caroline Academy,Dorchester,BOSTON,MA,02121,Frances Butler,617-427-1177,617-427-7788,"5,6,7,8",PRI,0.013347554511525,0.000013711857639
806,0,806,1162,42.353800000000000,-71.139060000000001,1,200.000000000000000,749,,806,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353496875591,0.000013721823651
807,0,807,1165,42.340449999999997,-71.088930000000005,1,200.000000000000000,750,,807,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351784674708,0.000013718952237
808,1,808,1184,42.286360000000002,-71.071169999999995,1,200.000000000000000,763,59,808,79,Fifield Bldg,25 Dunbar Ave.,Dorchester,02124,4291,4291,Lee Academy (K1-3),Lee Academy (K1-3),ES, , ,771704.710722999996506,2929753.916439999826252,,,,,,,,,,,,0.013344861085674,0.000013707340328
809,2,809,1185,42.262599999999999,-71.108419999999995,1,200.000000000000000,764,91,809,,,885 River Street,,,,,,,,,,,,5520,Boston Preparatory Charter Public School,Hyde Park,BOSTON,MA,02136,Amanda Colley,617-333-6688,617-333-6689,"6,7,8,9,10",CHA,0.013341825839644,0.000013702248633
810,0,810,1191,42.298119999999997,-71.062460000000002,1,200.000000000000000,766,,810,,,,,,,,,,,,,,,,,,,,,,,,,,0.013346364462947,0.000013709861675
811,0,811,1193,42.330710000000003,-71.063100000000006,1,200.000000000000000,768,,811,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350536436064,0.000013716859088
812,0,812,1194,42.349539999999998,-71.072220000000002,1,200.000000000000000,769,,812,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352950271128,0.000013720906935
813,0,813,1198,42.352110000000003,-71.057140000000004,1,200.000000000000000,772,,813,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353280049363,0.000013721460160
814,0,814,1199,42.348089999999999,-71.088130000000007,1,200.000000000000000,773,,814,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352764206827,0.000013720594965
815,1,815,1200,42.284489999999998,-71.125129999999999,1,200.000000000000000,774,72,815,101,Irving Bldg,105 Cummins Highway,Roslindale,02131,2140,2140,Irving Middle,Irving MS,MS, , ,757660.211213000002317,2928605.451119999866933,,,,,,,,,,,,0.013344621872648,0.000013706938945
816,0,816,1217,42.353250000000003,-71.062529999999995,1,200.000000000000000,780,,816,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353426224974,0.000013721705235
817,0,817,1227,42.344389999999997,-71.103790000000004,1,200.000000000000000,785,,817,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352289775263,0.000013719799345
