OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,ASSET_NAME,OBJECTID_1,ACREAGE,ACREAGE_1,AREA,PERCENTAGE
1792,1868,39.969320000000003,-75.184740000000005,0,0,Fairmount Water Works,188,5.800565230000000,0.065985646380240,0.085909726046038,0.212631700393396
1793,1868,39.969320000000003,-75.184740000000005,0,0,Lloyd Hall,379,0.430012390000000,0.430012032881341,0.559874652608172,1.385723187237752
1794,1868,39.969320000000003,-75.184740000000005,0,0,Lloyd Hall Building,542,0.252558250000000,0.252558514898230,0.328830844899193,0.813875970867880
1795,1868,39.969320000000003,-75.184740000000005,0,0,Schuylkill Navy Headquarters,545,0.059032810000000,0.059032718224985,0.076860914382940,0.190235351353323
1796,1868,39.969320000000003,-75.184740000000005,0,0,Wheel Fun Rental Office,1164,0.002996680000000,0.002996672040164,0.003901678910470,0.009656888216333
1797,1868,39.969320000000003,-75.184740000000005,0,0,Wheel Fun Shed,1161,0.004813400000000,0.004813482759566,0.006267165097524,0.015511607738319
1798,1868,39.969320000000003,-75.184740000000005,0,0,Wheel Fun Storage Shed 1,1162,0.007456990000000,0.007457020579520,0.009709064018619,0.024030513034123
1799,1868,39.969320000000003,-75.184740000000005,0,0,Wheel Fun Storage Shed 2,1163,0.007657330000000,0.007657358366329,0.009969904495969,0.024676108786584
1800,1870,39.960949999999997,-75.175150000000002,0,0,Barnes Foundation Museum,203,5.387681140000000,1.672048748646375,2.176735242817700,5.388198704101380
1801,1870,39.960949999999997,-75.175150000000002,0,0,Barnes Museum Building,1111,0.909827730000000,0.323897135841975,0.421661591991278,1.043763338253169
1802,1870,39.960949999999997,-75.175150000000002,0,0,Benjamin Franklin Parkway,1033,64.509472470000006,14.599443395605796,19.006279493147392,47.047343434473042
1803,1870,39.960949999999997,-75.175150000000002,0,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,4.588730782094013,5.973981799083118,14.787742833840214
1804,1870,39.960949999999997,-75.175150000000002,0,0,Park Towne,980,3.687199170000000,2.080251455850463,2.708201492487400,6.703767865391304
1805,1870,39.960949999999997,-75.175150000000002,0,0,Rodin Museum,240,4.190618850000000,4.186366326857091,5.450063795619998,13.490858283167375
1806,1870,39.960949999999997,-75.175150000000002,0,0,Rodin Museum Building,436,0.142317950000000,0.142317937713692,0.185278694745912,0.458631074321759
1807,1870,39.960949999999997,-75.175150000000002,0,0,Von Colln Field,180,6.528407340000000,1.862419115270829,2.424655519417191,6.001890110762593
1808,1870,39.960949999999997,-75.175150000000002,0,0,Winter Street,1009,1.607994450000000,0.209258263798434,0.272414248911225,0.674322753676819
1809,1871,39.957290000000000,-75.247879999999995,0,0,Cobbs Creek Park,1165,729.252538899999990,12.140779485311194,15.805169916414675,39.125514933067521
1810,1871,39.957290000000000,-75.247879999999995,0,0,Cobbs Creek Recreation Center & Pool,108,6.931076950000000,4.373196505778375,5.692999051663284,14.092953165815686
1811,1871,39.957290000000000,-75.247879999999995,0,0,Cobbs Creek Recreation Center Building,523,0.240066440000000,0.240066853917370,0.312516989403404,0.773632184937238
1812,1871,39.957290000000000,-75.247879999999995,0,0,Cobbs Creek Recreation Center Pool Building,522,0.020633780000000,0.020633832702531,0.026860943821804,0.066493955090276
1813,1871,39.957290000000000,-75.247879999999995,0,0,Laura Sims Skate House,43,4.203217690000000,0.812843023699032,1.058176409945504,2.619503437678598
1814,1871,39.957290000000000,-75.247879999999995,0,0,Laura Sims Skate House Building,525,0.792981660000000,0.063886170294262,0.083167940724245,0.205881273277514
1815,1873,39.975569999999998,-75.156340000000000,1,0,Yorktown & Guilford Place,1364,0.125702720000000,0.002570665125818,0.003347275753725,0.008283961917880
1816,1873,39.975569999999998,-75.156340000000000,1,0,Yorktown & N Dondill Place,1361,0.100268630000000,0.100268808809620,0.130563888755180,0.323124344056368
1817,1873,39.975569999999998,-75.156340000000000,1,0,Yorktown & Queens Place,1362,0.129907820000000,0.004129579380181,0.005377264801750,0.013307853943757
1818,1873,39.975569999999998,-75.156340000000000,1,0,Yorktown & S Dondill Place,1363,0.099037390000000,0.099036816844178,0.128957114015163,0.319147838463096
1819,1873,39.975569999999998,-75.156340000000000,1,0,Yorktown Commons,1367,0.776314960000000,0.206110032305288,0.268376498594846,0.664188091327541
1820,1874,39.954009999999997,-75.144840000000002,0,0,Betsy Ross House,407,0.236189100000000,0.212623383770134,0.276767896465509,0.685168024737303
1821,1874,39.954009999999997,-75.144840000000002,0,0,Betsy Ross House and Museum Building,517,0.052893300000000,0.050584096617691,0.065844390416094,0.163004710797625
1822,1877,39.954610000000002,-75.164850000000001,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,3.245218796439533,4.224786780577521,10.458813549927067
1823,1877,39.954610000000002,-75.164850000000001,1,0,Cafe Cret,1166,0.038481390000000,0.038481492254024,0.050092905402841,0.124009183183164
1824,1877,39.954610000000002,-75.164850000000001,1,0,Cret Park,1011,1.121917470000000,0.685896256374790,0.892860213489157,2.210350245830547
1825,1877,39.954610000000002,-75.164850000000001,1,0,John F. Kennedy Plaza,307,2.439869380000000,2.439869118188282,3.176019790066468,7.862503018588535
1826,1877,39.954610000000002,-75.164850000000001,1,0,Levy Park,1001,0.572631830000000,0.119162663637015,0.155118192745117,0.384008079077793
1827,1877,39.954610000000002,-75.164850000000001,1,0,Welcome Center,518,0.093270240000000,0.093270230006531,0.121411250575882,0.300563720392781
1828,1878,39.945810000000002,-75.178460000000001,0,0,Fitler Square,358,0.720029610000000,0.023534707507937,0.030632550664770,0.075843050146249
1829,1879,39.948380000000000,-75.144080000000002,1,0,I-95 Park,428,12.845365760000000,1.181025525609436,1.537105424195665,3.805574321885148
1830,1879,39.948380000000000,-75.144080000000002,1,0,Irish Memorial,1004,1.852460380000000,1.113431826173534,1.449232867494588,3.588018947923077
1831,1880,39.948839999999997,-75.147580000000005,1,0,Commerce Street Walk,1310,0.372665540000000,0.001379059906913,0.001795063846646,0.004444200003832
1832,1881,39.957619999999999,-75.145709999999994,0,0,Vine Street Park,1372,11.868121490000000,3.694199598555234,4.809024503205173,11.904628227694243
1833,1882,39.981549999999999,-75.224040000000002,0,0,Mann Center for the Performing Arts,1189,24.709198239999999,4.586246182212100,5.972572498154806,14.779869582072399
1834,1882,39.981549999999999,-75.224040000000002,0,0,Mann Center Front Gatehouse,1188,0.293889240000000,0.135001293774996,0.175807316767560,0.435056956479203
1835,1882,39.981549999999999,-75.224040000000002,0,0,Mann Center Stage,596,1.168299480000000,0.196460771118408,0.255845749935219,0.633121961824369
1836,1882,39.981549999999999,-75.224040000000002,0,0,Parkside Evans Recreation Center,197,3.930774200000000,0.102838879390457,0.133924454727491,0.331412632552220
1837,1882,39.981549999999999,-75.224040000000002,0,0,West Fairmount Park,8,1395.358889650000037,16.181400823809838,21.074487562521686,52.151426839826030
1838,1885,39.982520000000001,-75.230720000000005,0,1,Triangle Park,365,0.619921570000000,0.619921156549760,0.807308271807505,1.997756323066207
1839,1885,39.982520000000001,-75.230720000000005,0,1,Triangle Park Gazebo,1047,0.005750520000000,0.005750554261130,0.007488812679505,0.018531734908701
1840,1886,39.940300000000001,-75.154330000000002,0,0,Cianfrani Park,366,0.608773820000000,0.608773510350555,0.792293261673711,1.961792204073022
1841,1886,39.940300000000001,-75.154330000000002,0,0,"Frank Palumbo, Sr. Park",412,0.201635110000000,0.201635554329363,0.262414700642501,0.649763337463073
1842,1889,39.966140000000003,-75.168800000000005,0,0,Roberto Clemente Playground,300,2.542758280000000,2.542758447708185,3.310509540223913,8.194084187084442
1843,1889,39.966140000000003,-75.168800000000005,0,0,Roberto Clemente Playground Building,451,0.077515880000000,0.077515672099709,0.100920563843405,0.249795865649420
1844,1889,39.966140000000003,-75.168800000000005,0,0,Roberto Clemente Playground Pavilion,1134,0.004115720000000,0.004115739194307,0.005358447145648,0.013263084274486
1845,1889,39.966140000000003,-75.168800000000005,0,0,Spring Gardens,1314,1.963080680000000,1.963080544506483,2.555831606535492,6.326125660567225
1846,1890,39.967190000000002,-75.166989999999998,0,0,Francisville Recreation Center,172,3.681584430000000,3.513077032097204,4.573988385362511,11.321240833312638
1847,1890,39.967190000000002,-75.166989999999998,0,0,Francisville Recreation Center Building,543,0.114941040000000,0.114941022580071,0.149652519837972,0.370410258106395
1848,1890,39.967190000000002,-75.166989999999998,0,0,Roberto Clemente Playground,300,2.542758280000000,1.329283035375279,1.730641844581806,4.283572993193381
1849,1890,39.967190000000002,-75.166989999999998,0,0,Roberto Clemente Playground Building,451,0.077515880000000,0.077515672099709,0.100920563843405,0.249792065926802
1850,1890,39.967190000000002,-75.166989999999998,0,0,Roberto Clemente Playground Pavilion,1134,0.004115720000000,0.004115739194307,0.005358447145648,0.013262882525585
1851,1890,39.967190000000002,-75.166989999999998,0,0,Spring Gardens,1314,1.963080680000000,1.963080544506483,2.555831606535493,6.326029431901895
1852,1891,39.924880000000002,-75.172929999999994,0,1,Thomas I. Guerin Recreation Center,311,2.046829790000000,0.677320108789284,0.881273047629632,2.182598267440351
1853,1891,39.924880000000002,-75.172929999999994,0,1,Thomas I. Guerin Recreation Center Building 1,470,0.351466480000000,0.030865460507833,0.040159651744029,0.099461099546031
1854,1891,39.924880000000002,-75.172929999999994,0,1,Thomas I. Guerin Recreation Center Building 2,471,0.123269590000000,0.123269700715288,0.160389465076954,0.397227362772773
1855,1893,40.000010000000003,-75.153239999999997,0,0,Heritage Park Playground,362,0.669350520000000,0.114098473826937,0.148625292280282,0.367693855619601
1856,1893,40.000010000000003,-75.153239999999997,0,0,Heritage Park Playground Building,683,0.013867610000000,0.010479228656119,0.013650262428587,0.033770279241042
1857,1895,40.029339999999998,-75.189109999999999,0,0,Abraham Rittenhouse Home,648,0.042337370000000,0.042337431942632,0.055172696958950,0.136437624423019
1858,1895,40.029339999999998,-75.189109999999999,0,0,Enoch Rittenhouse Home,647,0.029633960000000,0.029633756890794,0.038617561812112,0.095498112020405
1859,1895,40.029339999999998,-75.189109999999999,0,0,Historic RittenhouseTown,1179,12.479509390000000,9.470177881864979,12.341170734337862,30.518718685163048
1860,1895,40.029339999999998,-75.189109999999999,0,0,Rittenhouse Bakehouse,645,0.008928790000000,0.008928721948142,0.011635535081983,0.028773738696472
1861,1895,40.029339999999998,-75.189109999999999,0,0,Rittenhouse Building 209,646,0.033665400000000,0.033665479645471,0.043871461351306,0.108490581332140
1862,1895,40.029339999999998,-75.189109999999999,0,0,Rittenhouse Homestead,644,0.023311880000000,0.023311739985633,0.030378853681612,0.075124452083563
1863,1895,40.029339999999998,-75.189109999999999,0,0,Saylor's Grove,1302,3.311342110000000,2.878824187215030,3.751568483789469,9.277325923895610
1864,1895,40.029339999999998,-75.189109999999999,0,0,Saylor's Grove Guard Box,859,0.002742260000000,0.002742225046113,0.003573586814839,0.008837191628475
1865,1895,40.029339999999998,-75.189109999999999,0,0,Wissahickon Valley Park,7,2084.101325730000099,29.261041805065670,38.144391482996426,94.328000004673427
1866,1902,39.937280000000001,-75.176699999999997,0,0,"Charles H. Chew, Sr. Playground",290,2.798553960000000,0.040493173822591,0.052698284488829,0.130491552975152
1867,1902,39.937280000000001,-75.176699999999997,0,0,"Charles H. Chew, Sr. Playground Garden",1351,0.025111020000000,0.016070127528134,0.020913773219054,0.051786709423207
1868,1906,39.934719999999999,-75.152339999999995,1,0,Jefferson Square,279,3.128182290000000,0.914423770957232,1.189962029494888,2.946693844740992
1869,1906,39.934719999999999,-75.152339999999995,1,0,Sacks Playground,247,3.738516020000000,3.738516170532201,4.865038085171983,12.047256487748609
1870,1906,39.934719999999999,-75.152339999999995,1,0,Sacks Playground Building,489,0.016787640000000,0.016787689303874,0.021846259936113,0.054097725884315
1871,1906,39.934719999999999,-75.152339999999995,1,0,Sacks Playground Shed,1128,0.002921150000000,0.002921121324325,0.003801312277611,0.009413160430951
1872,1906,39.934719999999999,-75.152339999999995,1,0,South 6th Street Garden,1315,0.068190360000000,0.068190215437735,0.088740027878716,0.219746250259222
1873,1911,39.930280000000003,-75.176609999999997,0,0,Ralph Brooks Park,400,0.285436550000000,0.285436661845886,0.371433555266482,0.919836795338378
1874,1912,39.949430000000000,-75.152339999999995,1,0,Atwater Kent Museum,378,0.444489940000000,0.444489376476845,0.578565012764972,1.432392858162335
1875,1912,39.949430000000000,-75.152339999999995,1,0,Atwater Kent Museum Building,516,0.148192610000000,0.148192349662135,0.192893218951590,0.477558896784588
1876,1912,39.949430000000000,-75.152339999999995,1,0,Washington Square,117,7.188231450000000,0.576629698253406,0.750529641236203,1.858137416239842
1877,1913,39.987729999999999,-75.216200000000001,0,0,Belmont Plateau,66,46.631050969999997,1.010362841205743,1.315864571465214,3.255979815872489
1878,1913,39.987729999999999,-75.216200000000001,0,0,West Fairmount Park,8,1395.358889650000037,31.030486302118355,40.413781523213189,99.999999829877069
1879,1915,39.945729999999998,-75.154769999999999,1,0,Washington Square,117,7.188231450000000,0.982917190405516,1.279345286089920,3.167531167766168
1880,1917,39.955390000000001,-75.155889999999999,1,0,Vine Street Park,1372,11.868121490000000,0.408515471806626,0.531796093157718,1.316491060570860
1881,1918,39.958520000000000,-75.165589999999995,1,0,Vine Street Park,1372,11.868121490000000,2.911895986876631,3.790639562938374,9.383517849400937
1882,1920,39.945290000000000,-75.162940000000006,1,0,Waverly Street Community Garden,1313,0.092752970000000,0.092752952683868,0.120721182242523,0.298895491541526
1883,1922,39.903869999999998,-75.174480000000003,0,0,FDR Park Picnic Shelter,1342,0.006085320000000,0.006085365097724,0.007915595496496,0.019610021438673
1884,1922,39.903869999999998,-75.174480000000003,0,0,Franklin Delano Roosevelt Park,26,348.582655209999984,14.116740968814884,18.361928700624084,45.489668545346348
1885,1923,39.956029999999998,-75.176230000000004,1,0,Coxe Park,422,0.109275670000000,0.109275461183988,0.142250942825626,0.352146950642834
1886,1925,39.906660000000002,-75.183359999999993,0,0,American-Swedish Historical Museum,1227,1.674160170000000,0.643821853522427,0.837477768151756,2.074676326626419
1887,1925,39.906660000000002,-75.183359999999993,0,0,American-Swedish Historical Museum Building,344,0.246894250000000,0.064934121321816,0.084465970131902,0.209246806664409
1888,1925,39.906660000000002,-75.183359999999993,0,0,Bellaire Manor,341,0.025850680000000,0.025850785842353,0.033626208725504,0.083301911823837
1889,1925,39.906660000000002,-75.183359999999993,0,0,Bellaire Manor Bakehouse,342,0.012262920000000,0.012262942545421,0.015951419953338,0.039516312685293
1890,1925,39.906660000000002,-75.183359999999993,0,0,FDR Park Golf Course Maintenance and Car Barn,340,0.193932830000000,0.120821837437186,0.157161898552557,0.389335792273317
1891,1925,39.906660000000002,-75.183359999999993,0,0,Franklin Delano Roosevelt Park,26,348.582655209999984,14.634654389082122,19.035589095544665,47.156697839360668
