OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,OBJECTID_1,ASSET_NAME,ACREAGE,ACREAGE_1,AREA,PERCENTAGE
5191,1823,39.938899999999997,-75.148160000000004,0,0,372,Mario Lanza Park,0.506920240000000,0.506920336268006,0.659703976133344,0.408246847334848
5192,1823,39.938899999999997,-75.148160000000004,0,0,391,Edward Shippen Plaza/Bainbridge Green,0.348398460000000,0.348398688806305,0.453426183178472,0.280595261630300
5193,1823,39.938899999999997,-75.148160000000004,0,0,421,Beck Park,0.074275520000000,0.074275751743389,0.096660838660964,0.059816954379102
5194,1823,39.938899999999997,-75.148160000000004,0,0,428,I-95 Park,12.845365760000000,2.296314242232709,2.988654352387737,1.849479101652782
5195,1823,39.938899999999997,-75.148160000000004,0,0,496,Weccacoe Playground Building,0.062378930000000,0.062378875697281,0.081180119287151,0.050236968343734
5196,1824,39.995159999999998,-75.139520000000005,0,0,288,Fairhill Square,2.862473560000000,0.406396811812644,0.529300196124041,0.327283434952044
5197,1826,39.975839999999998,-75.158490000000000,1,0,978,Ingersoll Park,0.773078630000000,0.765825495268982,0.997184975954662,0.616763397652183
5198,1826,39.975839999999998,-75.158490000000000,1,0,1361,Yorktown & N Dondill Place,0.100268630000000,0.100268444945374,0.130563414953492,0.080754060036549
5199,1826,39.975839999999998,-75.158490000000000,1,0,1362,Yorktown & Queens Place,0.129907820000000,0.080376195824372,0.104660559566722,0.064733027347059
5200,1826,39.975839999999998,-75.158490000000000,1,0,1363,Yorktown & S Dondill Place,0.099037390000000,0.099036374939447,0.128956538605325,0.079760199779927
5201,1826,39.975839999999998,-75.158490000000000,1,0,1364,Yorktown & Guilford Place,0.125702720000000,0.065720257220414,0.085574671439354,0.052928319602265
5202,1826,39.975839999999998,-75.158490000000000,1,0,1365,Yorktown & Patrick Henry,0.221308510000000,0.085801480535582,0.111719753968644,0.069099170870079
5203,1826,39.975839999999998,-75.158490000000000,1,0,1367,Yorktown Commons,0.776314960000000,0.431306824657756,0.561605925374163,0.347355793586601
5204,1829,39.983210000000000,-75.156880000000001,0,0,259,Fletcher B. Amos Playground,1.016728980000000,1.016728259897053,1.324025396129815,0.818828723045902
5205,1829,39.983210000000000,-75.156880000000001,0,0,360,Duckrey School Playground,1.017285950000000,0.979163585560261,1.275194897951902,0.788630046656771
5206,1829,39.983210000000000,-75.156880000000001,0,0,593,Fletcher B. Amos Playground Building,0.164058590000000,0.164058597286692,0.213643796816684,0.132125620736154
5207,1832,39.950879999999998,-75.170500000000004,1,0,112,Rittenhouse Square,7.313901870000000,7.313901297120555,9.519969296087321,5.890259849434506
5208,1832,39.950879999999998,-75.170500000000004,1,0,515,Rittenhouse Square Maintenance Building,0.011128990000000,0.011129000707057,0.014485756512408,0.008962725332401
5209,1832,39.950879999999998,-75.170500000000004,1,0,935,Guard Box (Rittenhouse Square),0.002745230000000,0.002745256408945,0.003573296319703,0.002210894088779
5210,1837,39.946429999999999,-75.179509999999993,0,0,1,William H. ""Billy"" Markward Memorial Playground,3.357339620000000,2.486261919479647,3.236076353596154,2.002375243158980
5211,1837,39.946429999999999,-75.179509999999993,0,0,3,Schuylkill River Park,7.289316870000000,6.351887838407610,8.267605714203970,5.115716439732592
5212,1837,39.946429999999999,-75.179509999999993,0,0,358,Fitler Square,0.720029610000000,0.720029656011401,0.937183727924739,0.579897780533681
5213,1837,39.946429999999999,-75.179509999999993,0,0,389,James O'Connor Memorial Pool,0.373647960000000,0.373648123224325,0.486325810199866,0.300922059941905
5214,1837,39.946429999999999,-75.179509999999993,0,0,514,William H. Markward Memorial Playground Building,0.059794520000000,0.059794428765759,0.077828331025218,0.048157554468113
5215,1837,39.946429999999999,-75.179509999999993,0,0,969,William H. Markward Memorial Playground Pavilion,0.018715450000000,0.018715446847631,0.024359992386956,0.015073144249201
5216,1837,39.946429999999999,-75.179509999999993,0,0,1057,James O'Connor Memorial Pool Building 1,0.015330860000000,0.015330850639690,0.019954007682029,0.012346869053290
5217,1837,39.946429999999999,-75.179509999999993,0,0,1058,James O'Connor Memorial Pool Building 2,0.008051640000000,0.008051622284107,0.010479665642122,0.006484464748506
5218,1837,39.946429999999999,-75.179509999999993,0,0,1247,Schuylkill River Park Community Garden,0.510932590000000,0.449393148107887,0.584941249056984,0.361941977825275
5219,1837,39.946429999999999,-75.179509999999993,0,0,1340,Fitler Square Building,0.002619720000000,0.002619753149849,0.003409853542288,0.002109902724726
5220,1838,39.952790000000000,-75.166839999999993,1,0,133,Benjamin Franklin Parkway Medians,13.931207640000000,0.118545326118978,0.154331917523820,0.095486663309525
5221,1838,39.952790000000000,-75.166839999999993,1,0,307,John F. Kennedy Plaza,2.439869380000000,2.439869214516215,3.176019915458208,1.965034512610762
5222,1838,39.952790000000000,-75.166839999999993,1,0,518,Welcome Center,0.093270240000000,0.093270234180009,0.121411256008560,0.075118328797325
5223,1838,39.952790000000000,-75.166839999999993,1,0,1001,Levy Park,0.572631830000000,0.572631665768804,0.745414598764397,0.461195285850284
5224,1838,39.952790000000000,-75.166839999999993,1,0,1011,Cret Park,1.121917470000000,1.121917847626748,1.460447989968255,0.903593422129597
5225,1838,39.952790000000000,-75.166839999999993,1,0,1014,Torun Triangle,0.624215370000000,0.079236546542792,0.103147283447271,0.063818230757753
5226,1838,39.952790000000000,-75.166839999999993,1,0,1033,Benjamin Franklin Parkway,64.509472470000006,4.332412247227528,5.640149135762610,3.489615305654127
5227,1838,39.952790000000000,-75.166839999999993,1,0,1166,Cafe Cret,0.038481390000000,0.038481491533331,0.050092904464685,0.030992968788050
5228,1840,39.947789999999998,-75.231499999999997,0,0,278,Albert W. Christy Recreation Center,3.154905350000000,3.154904783911941,4.106460478373276,2.540889973227105
5229,1840,39.947789999999998,-75.231499999999997,0,0,325,Sherwood Park,1.647454990000000,0.004165003316131,0.005421047351716,0.003354296220043
5230,1840,39.947789999999998,-75.231499999999997,0,0,512,Albert W. Christy Recreation Center Building,0.330184520000000,0.330184691349984,0.429772466977549,0.265923550917728
5231,1841,39.936360000000001,-75.158400000000000,1,0,236,Dr. Nicola Capitolo Playground,4.091991230000000,4.091993313839255,5.325020014438763,3.295420626737849
5232,1841,39.936360000000001,-75.158400000000000,1,0,408,Giuseppe Bardascino Park,0.233517450000000,0.233517584875017,0.303900811460949,0.188070842899233
5233,1841,39.936360000000001,-75.158400000000000,1,0,412,"Frank Palumbo, Sr. Park",0.201635110000000,0.097652463080625,0.127087913396698,0.078649118703959
5234,1841,39.936360000000001,-75.158400000000000,1,0,490,Dr. Nicola Capitolo Playground Building,0.102966830000000,0.102966732999637,0.133993606984860,0.082922748667913
5235,1841,39.936360000000001,-75.158400000000000,1,0,1334,Dr. Nicola Capitolo Playground Community Garden,0.191492940000000,0.191492754403734,0.249196461829857,0.154216727486001
5236,1845,39.992849999999997,-75.146090000000001,1,0,20,Hartranft Pool,0.113680930000000,0.028344592737800,0.036915587475864,0.022826862435558
5237,1845,39.992849999999997,-75.146090000000001,1,0,361,Veterans Playground,0.657481300000000,0.657482927619555,0.856301150301049,0.529496342814864
5238,1846,39.959090000000003,-75.170339999999996,0,0,133,Benjamin Franklin Parkway Medians,13.931207640000000,3.657282740709953,4.761347214432083,2.945624896930326
5239,1846,39.959090000000003,-75.170339999999996,0,0,203,Barnes Foundation Museum,5.387681140000000,5.387682030220880,7.013884829477357,4.339165544425581
5240,1846,39.959090000000003,-75.170339999999996,0,0,240,Rodin Museum,4.190618850000000,1.034620800151940,1.346931664562848,0.833284208631982
5241,1846,39.959090000000003,-75.170339999999996,0,0,302,Matthias Baldwin Park,2.152068960000000,2.152069256752632,2.801688799786448,1.733275039696125
5242,1846,39.959090000000003,-75.170339999999996,0,0,524,Logan Square Maintenance Building,0.003092430000000,0.003092412104598,0.004025648116534,0.002490481954855
5243,1846,39.959090000000003,-75.170339999999996,0,0,1008,Aviator Park,1.903299470000000,1.903299812243618,2.477693706848253,1.532834288526115
5244,1846,39.959090000000003,-75.170339999999996,0,0,1009,Winter Street,1.607994450000000,0.619659135274677,0.806677714192586,0.499054123068811
5245,1846,39.959090000000003,-75.170339999999996,0,0,1010,Sister Cities Park,1.729054770000000,1.729054460995685,2.250860401117573,1.392503032954577
5246,1846,39.959090000000003,-75.170339999999996,0,0,1012,East Triangle,0.184851950000000,0.184852011963366,0.240636270416234,0.148870510240044
5247,1846,39.959090000000003,-75.170339999999996,0,0,1013,West Triangle,0.152973430000000,0.152973015311597,0.199140041478979,0.123198716190705
5248,1846,39.959090000000003,-75.170339999999996,0,0,1014,Torun Triangle,0.624215370000000,0.624215215908898,0.812580893750618,0.502706146728098
5249,1846,39.959090000000003,-75.170339999999996,0,0,1024,Logan Square,9.209228050000000,9.209226635387751,11.988492728940672,7.416724945409786
5250,1846,39.959090000000003,-75.170339999999996,0,0,1026,Basilica Green,0.276190390000000,0.276190134297229,0.359537040454441,0.222428907205325
5251,1846,39.959090000000003,-75.170339999999996,0,0,1033,Benjamin Franklin Parkway,64.509472470000006,20.796824476764694,27.074337552778797,16.749638111169194
5252,1846,39.959090000000003,-75.170339999999996,0,0,1111,Barnes Museum Building,0.909827730000000,0.909825520249608,1.184445414453786,0.732761494749796
5253,1846,39.959090000000003,-75.170339999999996,0,0,1151,Galusha Pennypacker Park,1.154618500000000,1.154617819078819,1.503084066462772,0.929888464116162
5254,1846,39.959090000000003,-75.170339999999996,0,0,1152,Shakespeare Park,1.183946240000000,1.183945871384982,1.541268860717681,0.953511626968157
5255,1846,39.959090000000003,-75.170339999999996,0,0,1339,Sister Cities Park Building,0.066865360000000,0.066865305483041,0.087044447391460,0.053850366257402
5256,1846,39.959090000000003,-75.170339999999996,0,0,1372,Vine Street Park,11.868121490000000,0.689151504235992,0.897121658393260,0.555007600480951
5257,1848,39.972439999999999,-75.259839999999997,0,0,81,Cobbs Creek & Karakung Golf Course,301.242926160000025,64.645899499136576,84.170618645956807,52.062454052169592
5258,1848,39.972439999999999,-75.259839999999997,0,0,85,Morris Park,127.748619070000004,14.304472677690564,18.627142261351459,11.521535111722986
5259,1848,39.972439999999999,-75.259839999999997,0,0,113,Rose Playground,7.358543600000000,7.358542986842462,9.581388226239254,5.926421740854598
5260,1848,39.972439999999999,-75.259839999999997,0,0,154,Charles A. Papa Playground,10.030903410000001,6.058628247692414,7.889022147843341,4.879634481673986
5261,1848,39.972439999999999,-75.259839999999997,0,0,560,Rose Playground Building,0.069766930000000,0.069767057790673,0.090842125942338,0.056189013268011
5262,1848,39.972439999999999,-75.259839999999997,0,0,563,Charles A. Papa Playground Building,0.085557250000000,0.085556950667629,0.111403841363337,0.068907149139654
5263,1848,39.972439999999999,-75.259839999999997,0,0,1064,Wynne-Brook Community Ambulance Building,0.082844080000000,0.082844061179160,0.107870609596711,0.066721722449619
5264,1848,39.972439999999999,-75.259839999999997,0,0,1065,Rose Playground Shelter,0.005608690000000,0.005608764688445,0.007303052620497,0.004517191956192
5265,1848,39.972439999999999,-75.259839999999997,0,0,1165,Cobbs Creek Park,729.252538899999990,80.030701704799981,104.185966025050448,64.442642293928827
5266,1849,39.955979999999997,-75.160610000000005,1,0,1372,Vine Street Park,11.868121490000000,1.133888253461357,1.476069781644922,0.913216845188095
5267,1850,39.992980000000003,-75.134540000000001,0,0,288,Fairhill Square,2.862473560000000,0.444483189129476,0.578904736311101,0.357966777036988
5268,1850,39.992980000000003,-75.134540000000001,0,0,370,Gerald J. Maguire Playground,0.561096500000000,0.561096137782408,0.730789461695484,0.451884968091100
5269,1851,39.948360000000001,-75.172680000000000,0,0,112,Rittenhouse Square,7.313901870000000,7.313901297120556,9.519969296087321,5.890473261949598
5270,1851,39.948360000000001,-75.172680000000000,0,0,515,Rittenhouse Square Maintenance Building,0.011128990000000,0.011129000707057,0.014485756512408,0.008963050064722
5271,1851,39.948360000000001,-75.172680000000000,0,0,935,Guard Box (Rittenhouse Square),0.002745230000000,0.002745256408945,0.003573296319703,0.002210974192625
5272,1853,39.946840000000002,-75.182869999999994,1,0,1,William H. ""Billy"" Markward Memorial Playground,3.357339620000000,3.357333438871820,4.369848272037491,2.703899202953402
5273,1853,39.946840000000002,-75.182869999999994,1,0,2,Schuylkill Banks,17.745484919999999,2.757955687410503,3.590149099219599,2.221450421970272
5274,1853,39.946840000000002,-75.182869999999994,1,0,3,Schuylkill River Park,7.289316870000000,7.289322887162728,9.487769477002072,5.870678048670571
5275,1853,39.946840000000002,-75.182869999999994,1,0,358,Fitler Square,0.720029610000000,0.720029656011401,0.937183727924739,0.579894352664806
5276,1853,39.946840000000002,-75.182869999999994,1,0,389,James O'Connor Memorial Pool,0.373647960000000,0.373648123224325,0.486325810199866,0.300920281143300
5277,1853,39.946840000000002,-75.182869999999994,1,0,514,William H. Markward Memorial Playground Building,0.059794520000000,0.059794428765759,0.077828331025218,0.048157269801077
5278,1853,39.946840000000002,-75.182869999999994,1,0,969,William H. Markward Memorial Playground Pavilion,0.018715450000000,0.018715446847631,0.024359992386956,0.015073055149425
5279,1853,39.946840000000002,-75.182869999999994,1,0,1057,James O'Connor Memorial Pool Building 1,0.015330860000000,0.015330850639690,0.019954007682029,0.012346796068965
5280,1853,39.946840000000002,-75.182869999999994,1,0,1058,James O'Connor Memorial Pool Building 2,0.008051640000000,0.008051622284107,0.010479665642122,0.006484426417794
5281,1853,39.946840000000002,-75.182869999999994,1,0,1247,Schuylkill River Park Community Garden,0.510932590000000,0.510932493341505,0.665042384596459,0.411503434832569
5282,1853,39.946840000000002,-75.182869999999994,1,0,1340,Fitler Square Building,0.002619720000000,0.002619753149849,0.003409853542288,0.002109890252753
5283,1854,39.940759999999997,-75.157449999999997,0,0,277,Frank Palumbo Recreation Center,3.221027890000000,3.221028335754326,4.192073483878300,2.594125770051519
5284,1854,39.940759999999997,-75.157449999999997,0,0,309,Starr Garden Playground,2.166848140000000,0.184156551329451,0.239679570530816,0.148317760378010
5285,1854,39.940759999999997,-75.157449999999997,0,0,318,Seger Park Playground,1.911304920000000,1.849492534466794,2.407140262481011,1.489578990216921
5286,1854,39.940759999999997,-75.157449999999997,0,0,366,Cianfrani Park,0.608773820000000,0.608773674813803,0.792293475715749,0.490284564596048
5287,1854,39.940759999999997,-75.157449999999997,0,0,408,Giuseppe Bardascino Park,0.233517450000000,0.225948289800499,0.294050097577604,0.181963159459342
5288,1854,39.940759999999997,-75.157449999999997,0,0,412,"Frank Palumbo, Sr. Park",0.201635110000000,0.201635269997270,0.262414330603987,0.162386413327096
